date,timestamp,circuit_no1,voltage_no1,circuit_no2,voltage_no2,circuit_no3,voltage_no3,circuit_no4,voltage_no4,circuit_no5,voltage_no5,circuit_no6,voltage_no6,circuit_no7,voltage_no7,circuit_no8,voltage_no8,circuit_no9,voltage_no9,circuit_no10,voltage_no10,circuit_no11,voltage_no11,circuit_no12,voltage_no12
2025-10-07,15:55:55,225,1.0997068,463,2.2629521,411,2.0136852,166,0.8113392,451,2.2043011,483,2.3607037,514,2.512219,499,2.4389052,359,1.7546432,587,2.8690126,90,0.4398827,450,2.1994135
2025-10-07,15:55:56,225,1.0997068,463,2.2629521,454,2.2189639,243,1.1876833,451,2.2043011,482,2.3558161,509,2.487781,589,2.878788,359,1.7546432,632,3.088954,108,0.5278592,450,2.1994135
2025-10-07,15:55:56,224,1.0899316,493,2.4095798,495,2.4193549,243,1.1876833,430,2.1065493,481,2.3558161,508,2.4828935,589,2.878788,355,1.7350929,613,2.9960899,108,0.5278592,441,2.1554253
2025-10-07,15:55:56,333,1.627566,444,2.1700881,495,2.4193549,300,1.4662757,354,1.7350929,481,2.3509285,508,2.4828935,499,2.4437928,340,1.661779,613,2.9960899,87,0.42522,380,1.8621701
2025-10-07,15:55:56,489,2.3851418,444,2.1700881,494,2.4144673,368,1.7986314,354,1.7350929,481,2.3509285,507,2.4828935,444,2.1749756,340,1.661779,561,2.7419355,79,0.3812317,331,1.6177908
2025-10-07,15:55:56,489,2.3851418,409,2.0039101,521,2.546432,368,1.7986314,345,1.686217,481,2.3509285,460,2.2531769,444,2.1749756,332,1.6226784,528,2.5806451,79,0.3812317,331,1.6177908
2025-10-07,15:55:56,598,2.9227762,270,1.3294233,521,2.546432,368,1.7986314,318,1.5542521,481,2.3509285,460,2.2531769,415,2.028348,342,1.6715542,528,2.5806451,64,0.3128055,249,1.2170088
2025-10-07,15:55:56,726,3.5483871,270,1.3294233,437,2.1407626,475,2.3167155,337,1.6422287,481,2.3509285,407,1.9892473,270,1.3196481,303,1.4809384,522,2.5513196,3,0.0146628,98,0.4789834
2025-10-07,15:55:56,726,3.5483871,474,2.3167155,517,2.5268817,475,2.3167155,337,1.6422287,480,2.346041,663,3.2355816,236,1.1534702,303,1.4809384,531,2.5953078,3,0.0146628,98,0.4789834
2025-10-07,15:55:56,785,3.8416421,308,1.5102639,442,2.1652005,584,2.8592374,487,2.3851418,480,2.346041,663,3.2355816,236,1.1534702,309,1.5102639,531,2.5953078,54,0.2639296,100,0.4887586
2025-10-07,15:55:56,765,3.7438905,308,1.5102639,442,2.1652005,546,2.6735094,422,2.0576735,480,2.346041,540,2.6490715,352,1.7155426,386,1.8914956,511,2.4975562,102,0.4985337,102,0.4985337
2025-10-07,15:55:57,765,3.7438905,515,2.512219,518,2.5317693,486,2.3753667,422,2.0576735,482,2.3558161,377,1.8426198,563,2.7517107,386,1.8914956,577,2.8250244,102,0.4985337,102,0.4985337
2025-10-07,15:55:57,629,3.0791788,616,3.0107527,566,2.7663734,486,2.3753667,496,2.4242425,483,2.3607037,433,2.1163244,563,2.7517107,378,1.8475074,577,2.8250244,97,0.4692082,104,0.5083089
2025-10-07,15:55:57,486,2.3802543,538,2.6295211,566,2.7663734,517,2.5268817,504,2.4633431,483,2.3607037,433,2.1163244,495,2.4193549,382,1.8670577,563,2.7517107,93,0.4545455,106,0.518084
2025-10-07,15:55:57,486,2.3802543,538,2.6295211,548,2.6783969,624,3.0498533,504,2.4633431,483,2.3607037,474,2.3167155,439,2.1505377,382,1.8670577,495,2.4193549,74,0.3616813,106,0.518084
2025-10-07,15:55:57,418,2.0430107,479,2.3411534,541,2.6441839,624,3.0498533,517,2.5268817,482,2.3558161,464,2.2678397,439,2.1505377,374,1.827957,495,2.4193549,74,0.3616813,108,0.5278592
2025-10-07,15:55:57,307,1.5004888,403,1.969697,541,2.6441839,728,3.5581622,512,2.5024438,482,2.3558161,464,2.2678397,400,1.9550343,366,1.7888563,433,2.121212,65,0.3128055,110,0.5376344
2025-10-07,15:55:57,275,1.3440861,403,1.969697,522,2.5513196,780,3.8123167,512,2.5024438,483,2.3607037,503,2.4584556,462,2.2580645,366,1.7888563,461,2.2531769,94,0.459433,110,0.5376344
2025-10-07,15:55:57,275,1.3440861,478,2.3362658,567,2.7761486,780,3.8123167,544,2.6588466,483,2.3607037,522,2.5513196,462,2.2580645,366,1.7888563,461,2.2531769,94,0.459433,112,0.542522
2025-10-07,15:55:57,331,1.6129032,480,2.346041,567,2.7761486,767,3.7536657,427,2.0918865,484,2.3655913,522,2.5513196,429,2.0967741,361,1.7644184,448,2.194526,87,0.42522,113,0.5522972
2025-10-07,15:55:57,407,1.9892473,480,2.346041,509,2.487781,776,3.7927663,427,2.0918865,484,2.3655913,467,2.2825024,414,2.0234604,328,1.6031281,450,2.1994135,78,0.3812317,113,0.5522972
